Jayden Gibson,WR,1,12,12.0,12,0
Brian Courtney,TE,1,12,12.0,12,0
Reis Stocksdale,WR,1,12,12.0,12,0
Ayo Adeyi,RB,2,12,6.0,9,0
Cole Speer,WR,1,12,12.0,12,0
Kroy Myers,WR,1,12,12.0,12,0
Isaiah Sategna,WR,2,12,6.0,10,0
Percy Agyei-Obese,RB,2,11,5.5,8,0
Miles Joiner,TE,1,11,11.0,11,0
Isaac Martin,TE,2,11,5.5,10,1
Adrian Martinez,QB,1,11,11.0,11,0
Jackson Marcotte,TE,3,11,3.7,7,0
Kaleb Carter,WR,2,11,5.5,6,0
Isaiah Newell,RB,1,11,11.0,11,0
Bralon Brown,WR,1,11,11.0,11,0
Payten Singletary,TE,1,11,11.0,11,0
Omari Walker,WR,2,11,5.5,6,0
Nick Miles,TE,1,11,11.0,11,0
Keagan Johnson,WR,2,11,5.5,7,0
Wesley Kommer,RB,2,11,5.5,9,0
Holden Staes,TE,1,11,11.0,11,0
Deondre Jackson,RB,2,11,5.5,10,0
Jayden de Laura,QB,1,11,11.0,11,0
Drew Hocutt,WR,1,11,11.0,11,0
Lawrence Dixon,WR,1,11,11.0,11,0
Maxwell James,WR,2,11,5.5,7,0
Cash Jones,RB,2,11,5.5,9,0
Chris Brazzell II,WR,1,11,11.0,11,0
Justice Dingle II,FB,1,10,10.0,10,0
Gabe Sulser,WR,2,10,5.0,6,0
McCall Ray,WR,1,10,10.0,10,0
DeWayne McBride,RB,2,10,5.0,6,0
Jalen Coit,WR,1,10,10.0,10,1
Hans Lillis,TE,1,10,10.0,10,0
Marcayll Jones,WR,2,10,5.0,7,0
Joe Royer,TE,2,10,5.0,9,0
James Della Pesca,TE,1,10,10.0,10,0
Taj Butts,RB,1,10,10.0,10,0
Cam Davis,RB,4,10,2.5,6,0
Keyan Burnett,TE,3,10,3.3,5,0
Armani Winfield,WR,1,10,10.0,10,0
Harper Cole,WR,1,10,10.0,10,0
Tyler Huff,TE,5,10,2.0,7,0
Rasheen Ali,RB,2,10,5.0,5,1
Cooper Shults,TE,2,10,5.0,6,0
Gavin Yates,TE,1,10,10.0,10,0
Tre'Von Bradley,WR,1,9,9.0,9,0
Chris Carter,TE,3,9,3.0,6,1
Taj Harris,WR,1,9,9.0,9,0
Cameron Rising,QB,1,9,9.0,9,0
Praise Okorie,WR,3,9,3.0,6,0
Ajou Ajou,WR,2,9,4.5,5,0
Troy Omeire,WR,1,9,9.0,9,0
Jay Rudolph,TE,1,9,9.0,9,0
Josh Lifson,TE,1,9,9.0,9,1
Lonyatta Alexander Jr.,WR,1,9,9.0,9,0
Logan Mauldin,TE,1,9,9.0,9,0
Parker Buchanan,TE,2,9,4.5,6,0
Phillippe Wesley II,WR,1,9,9.0,9,0
Jacurri Brown,QB,1,9,9.0,9,0
Brad Roberts,RB,1,9,9.0,9,0
Dazure Paggett,WR,1,9,9.0,9,0
Otto Tia,WR,1,9,9.0,9,0
Dami'on Thompson,WR,1,9,9.0,9,0
Michael Lavergne,WR,1,9,9.0,9,0
Ajay Allen,RB,1,9,9.0,9,0
Scotty Nieman,TE,1,9,9.0,9,0
Mekhi Mews,WR,2,9,4.5,6,0
Kenyon Clay,RB,2,9,4.5,6,0
Miller McCrumby,TE,1,9,9.0,9,0
Sean Brown,WR,1,9,9.0,9,0
Jordan Ferguson,DE,1,8,8.0,8,1
Pat McSweeney,TE,1,8,8.0,8,0
Kamryn Babb,WR,1,8,8.0,8,1
Keni-H Lovely,CB,1,8,8.0,8,0
Makiya Tongue,LB,1,8,8.0,8,0
Dazalin Worsham,WR,1,8,8.0,8,0
Malik Hornsby,QB,2,8,4.0,9,0
Dez Melton,TE,1,8,8.0,8,0
Dacari Collins,WR,1,8,8.0,8,0
Alex Lines,TE,1,8,8.0,8,0
Will Kakavitsas,WR,1,8,8.0,8,0
Hunter Neff,TE,1,8,8.0,8,0
Gabe Ervin Jr.,RB,1,8,8.0,8,0
Jakolbe Baldwin,WR,1,8,8.0,8,0
Jimmy Valsin III,WR,1,8,8.0,8,0
Jaylen Wright,RB,2,8,4.0,5,0
Willie Shaw III,RB,1,8,8.0,8,0
Le'Veon Moss,RB,1,8,8.0,8,0
Gavin Sawchuk,RB,1,8,8.0,8,0
Tevin White,RB,1,8,8.0,8,0
Justin Rodriguez,RB,1,8,8.0,8,0
Ja'Quinden Jackson,RB,1,8,8.0,8,0
Peyton Stevenson,S,1,8,8.0,8,0
Lucas Desjardins,WR,1,8,8.0,8,0
Chase Gillespie,RB,1,8,8.0,8,0
Sam Hicks,RB,1,8,8.0,8,0
Evan Boozer,TE,1,7,7.0,7,0
Gunnar Watson,QB,1,7,7.0,7,1
Uriah West,RB,1,7,7.0,7,0
Xavier Williams,WR,1,7,7.0,7,0
Seth Porter,WR,1,7,7.0,7,0
Kay'Ron Lynch-Adams,RB,2,7,3.5,5,0
Elijah Downing,WR,1,7,7.0,7,0
Rahmir Johnson,RB,1,7,7.0,7,0
Darius Boone Jr.,RB,1,7,7.0,7,0
Agiye Hall,WR,1,7,7.0,7,0
Hamp Greene,WR,2,7,3.5,6,0
AJ Brown,RB,3,7,2.3,7,0
Bayne Tryon,TE,1,7,7.0,7,0
Cole Caterbone,WR,1,7,7.0,7,0
Chase Jackson,WR,2,7,3.5,5,0
Darrius Clemons,WR,1,7,7.0,7,0
Antario Brown,RB,1,7,7.0,7,0
James Bryant,TE,1,7,7.0,7,0
Ethan Davies,WR,1,7,7.0,7,0
Nick Lampert,WR,1,7,7.0,7,0
Haydon Wiginton,WR,1,7,7.0,7,0
Percy Courtney Jr.,LB,1,7,7.0,7,0
Tawee Walker,RB,1,7,7.0,7,0
CJ Nelson,WR,2,7,3.5,4,0
Ezechiel Tieide,WR,2,6,3.0,6,0
Dennis Smith,WR,1,6,6.0,6,0
Aaron Jarman,TE,1,6,6.0,6,0
Damarius Good,RB,1,6,6.0,6,0
DJ Uiagalelei,QB,1,6,6.0,6,0
Collin Sullivan,WR,1,6,6.0,6,0
Nathaniel Jones,RB,4,6,1.5,4,0
Nasir Montgomery,WR,1,6,6.0,6,0
Keyon Mozee,RB,2,6,3.0,4,0
Grey Ihu,WR,1,6,6.0,6,0
Christian Leary,WR,1,6,6.0,6,0
Khi'Yon Wafer,WR,1,6,6.0,6,0
Max Patterson,WR,2,6,3.0,3,0
Dante Reynolds,WR,2,6,3.0,6,0
Drew Biber,TE,1,6,6.0,6,0
Xavier Coleman,RB,3,6,2.0,5,0
Isaiah Horton,WR,1,6,6.0,6,0
Jordan James,RB,1,6,6.0,6,0
Stacey Marshall Jr.,TE,1,6,6.0,6,0
Matt Greenwald,WR,1,6,6.0,6,0
Jaren Randle,WR,1,6,6.0,6,0
Rhett Guidry,TE,1,6,6.0,6,0
Kelly Mitchell,TE,1,6,6.0,6,0
Jaylon Glover,RB,1,6,6.0,6,0
Caleb Merritt,WR,1,6,6.0,6,0
Tyler King,WR,1,6,6.0,6,0
Addison Ostrenga,TE,1,6,6.0,6,0
Bo Estes,TE,1,6,6.0,6,0
CJ Hayes,WR,1,5,5.0,5,0
Jayden Daniels,QB,1,5,5.0,5,1
Luke Wentz,WR,1,5,5.0,5,0
Thaiu Jones-Bell,WR,1,5,5.0,5,0
Andy Alfieri,FB,1,5,5.0,5,0
Trey Boll,TE,1,5,5.0,5,1
Tavierre Dunlap,RB,1,5,5.0,5,0
Aaron Greene,TE,1,5,5.0,5,0
Phat Watts,WR,1,5,5.0,5,0
Kaleb Brown,WR,1,5,5.0,5,0
Chad Johnson Jr.,WR,1,5,5.0,5,0
Josh Meredith,WR,1,5,5.0,5,0
Zach Schmit,PK,2,5,2.5,3,1
Nate Johnson,QB,1,5,5.0,5,0
Brock Spalding,WR,1,5,5.0,5,0
Jah'Mar Sanders,WR,2,5,2.5,3,0
Bobby Golden,WR,1,5,5.0,5,0
Micah Barnett,FB,2,5,2.5,6,0
D.J. Mack Jr.,QB,1,4,4.0,4,0
Jordan Pouncey,WR,2,4,2.0,6,0
Grant Frerking,WR,1,4,4.0,4,0
Jakari Norwood,RB,2,4,2.0,4,0
Carlos Sandy,WR,2,4,2.0,3,0
Dillon Doyle,LB,2,4,2.0,3,1
Ulysses Bentley IV,RB,1,4,4.0,4,0
Justin Olson,WR,1,4,4.0,4,0
Sevaughn Clark,RB,1,4,4.0,4,0
Christian Moore,TE,1,4,4.0,4,0
Kamarro Edmonds,RB,1,4,4.0,4,0
Tye Herbstreit,WR,1,4,4.0,4,0
Bula Schmidt,OL,1,4,4.0,4,0
Drake Owen,WR,1,4,4.0,4,0
Kaden Dudley,RB,1,4,4.0,4,0
Myles Montgomery,RB,1,4,4.0,4,0
Zamar Wise,WR,1,4,4.0,4,0
Josh Conerly Jr.,OL,1,4,4.0,4,1
Billy Dozier,WR,3,4,1.3,3,0
Carter Campbell,WR,1,4,4.0,4,0
Amorion Walker,DB,1,4,4.0,4,0
Camron Cooper,TE,1,4,4.0,4,0
Jordan Nabors,WR,1,4,4.0,4,0
Zavion Thomas,WR,2,4,2.0,5,0
Kyler Kasper,WR,1,4,4.0,4,0
Kaden Helms,TE,1,4,4.0,4,0
Austin Smith,TE,1,4,4.0,4,1
John Lee Eldridge III,RB,1,4,4.0,4,0
Jay Barry Jr.,WR,1,4,4.0,4,0
Taharin Sudderth,WR,1,4,4.0,4,0
Connor Welsh,TE,1,4,4.0,4,0
Peyton O'Leary,WR,1,4,4.0,4,0
Aubry Payne,TE,1,3,3.0,3,0
Kyle Vantrease,QB,1,3,3.0,3,0
Luke Price,TE,1,3,3.0,3,1
Keenan Orr,TE,1,3,3.0,3,0
Jake Neatherton,RB,1,3,3.0,3,0
Ryan Jacoby,OL,1,3,3.0,3,0
Kyi Wright,TE,1,3,3.0,3,0
Teddy Knox,WR,4,3,0.8,8,0
Corey Wren,RB,3,3,1.0,2,0
Nick Rempert,WR,1,3,3.0,3,0
John Jackson III,WR,1,3,3.0,3,0
Julius Davis,RB,1,3,3.0,3,0
Chandler Rogers,QB,1,3,3.0,3,1
Christian Dremel,WR,1,3,3.0,3,0
Onuma Dieke,WR,1,3,3.0,3,0
Fred Seabrough Jr.,TE,1,3,3.0,3,0
MJ Morris,QB,0,3,0.0,3,0
JT Seagreaves,TE,1,3,3.0,3,0
CJ Campbell Jr.,RB,1,3,3.0,3,0
Kendrick Rucker,TE,1,3,3.0,3,0
Keegan Holles,RB,2,3,1.5,3,0
Kade Zimmerman,WR,1,3,3.0,3,0
Bennett Galloway,RB,1,3,3.0,3,0
Kurt Rafdal,TE,1,2,2.0,2,0
Jordan Travis,QB,1,2,2.0,2,1
Spencer Sanders,QB,1,2,2.0,2,0
Quinton Stewart,TE,1,2,2.0,2,1
Corey Kiner,RB,2,2,1.0,1,0
DJ Lundy,LB,1,2,2.0,2,1
Kyrese Rowan,WR,1,2,2.0,2,0
De'Javion Stepney,DB,1,2,2.0,2,0
Bill Jackson,RB,1,2,2.0,2,0
Tank Smith,RB,1,2,2.0,2,0
Greg Gaines III,WR,1,2,2.0,2,0
Jake Johnson,TE,1,2,2.0,2,0
Jayle Stacks,RB,1,2,2.0,2,0
Kyion Grayes,WR,1,2,2.0,2,0
Tyson Riley,RB,1,2,2.0,2,0
Branson Robinson,RB,1,2,2.0,2,0
Jaron Glover,WR,1,2,2.0,2,0
Qua Davis,WR,1,2,2.0,2,0
Javen Nicholas,WR,1,2,2.0,2,0
L.T. Sanders,RB,1,2,2.0,2,0
Sheldon Canley II,RB,1,2,2.0,2,0
Frank Fillip,OL,1,1,1.0,1,1
Brady Schipper,RB,1,1,1.0,1,0
Scott Matlock,DT,1,1,1.0,1,1
Malik Caper,RB,2,1,0.5,5,0
Max Duggan,QB,1,1,1.0,1,0
Shea Whiting,WR,3,1,0.3,2,0
Jeff Sims,QB,1,1,1.0,1,0
JJ Pegues,DT,1,1,1.0,1,1
Kilohana Haasenritter,RB,1,1,1.0,1,0
Chad Alexander,RB,1,1,1.0,1,0
Caleb Driskill,FB,1,1,1.0,1,0
O'Mega Blake,WR,1,1,1.0,1,0
Blake Smith,TE,2,1,0.5,2,0
Rayshon Luke,RB,1,1,1.0,1,0
Marquez Dortch,WR,1,1,1.0,1,0
Qualon Farrar,RB,1,1,1.0,1,0
Amari Daniels,RB,2,1,0.5,4,0
Jaziun Patterson,RB,1,1,1.0,1,0
Victor Snow,WR,1,1,1.0,1,0
Cameron Zeidler,TE,1,1,1.0,1,0
Chase Cunningham,QB,1,-1,-1.0,0,0
David Bailey,RB,3,-1,-0.3,8,0
Jack Conley,OL,1,-1,-1.0,-1,0
Jam Miller,RB,1,-1,-1.0,0,0
Austin Groeschel,TE,2,-1,-0.5,1,0
Cam'ron Barfield,RB,3,-1,-0.3,3,0
Tim Gans,RB,1,-1,-1.0,0,0
Antonio Patterson,RB,1,-1,-1.0,0,0
Matt McDonald,QB,1,-2,-2.0,0,0
James Blackman,QB,0,-2,0.0,0,0
Dominic Mammarelli,TE,1,-2,-2.0,-2,0
Caleb Williams,QB,0,-2,0.0,0,0
Trey Urwiler,WR,1,-2,-2.0,-2,0
Zahir Abdus-Salaam,RB,1,-2,-2.0,0,0
Rashad Rochelle,WR,1,-2,-2.0,0,0
Kelan Walker,RB,2,-3,-1.5,0,0
Spencer Petras,QB,0,-3,0.0,0,0
Christian Wortham,WR,1,-3,-3.0,0,0
Jerry Johnson III,RB,1,-3,-3.0,0,0
Kristen Hoskins,WR,1,-3,-3.0,-3,0
T.Y. Harding,WR,1,-3,-3.0,0,0
Harold Joiner III,LB,1,-4,-4.0,0,0
Nick DeJong,OL,1,-4,-4.0,-4,0
Kai Horton,QB,1,-4,-4.0,0,0
Tyler Toledo,RB,1,-4,-4.0,0,0
Jack Chambers,QB,1,-5,-5.0,0,0
Zack Martin,RB,1,-5,-5.0,0,0
Ricky Stromberg,C,0,-5,0.0,-5,0
Demond Claiborne,RB,1,-5,-5.0,0,0
Mike Sharpe II,RB,1,-5,-5.0,0,0
Robert Armes,RB,1,-5,-5.0,0,0
Marcus Minor,G,1,-10,-10.0,-10,0
Mike Wright,QB,1,-11,-11.0,0,0
Justin Holaday,QB,1,-11,-11.0,0,0
Cameron Ward,QB,1,-13,-13.0,0,0
Collin Schlee,QB,1,-16,-16.0,0,0
Josh Farr,WR,1,-16,-16.0,-16,0
