Caleb Thomas,DT,19,16,35,1.5,12,0,0,0,0,0,0
Devodric Bynum,CB,27,8,35,1.0,11,9,0,0,0,0,1
Jabari Taylor,DL,13,22,35,2.5,19,2,0,0,0,0,1
Christian Braswell,DB,25,10,35,0.0,0,9,3,1,1,1,0
Cincir Evans,LB,16,19,35,0.0,0,2,1,15,15,0,0
Brenton Cox Jr.,LB,15,20,35,2.0,14,1,0,0,0,0,0
Josh Newton,CB,26,9,35,0.0,0,12,3,114,57,1,0
Chris Chukwuneke,S,16,19,35,1.0,8,1,0,0,0,0,1
Demitri Washington,DE,14,21,35,4.5,26,0,0,0,0,0,0
Hale Motu'apuaka,DT,15,20,35,5.0,32,0,0,0,0,0,0
Sam Burton,DL,11,24,35,5.0,23,0,0,0,0,0,1
Jaden Davis,DB,23,12,35,0.0,0,2,0,0,0,0,0
Austin Ertl,DL,9,26,35,1.0,1,2,0,0,0,0,0
Kyu Kelly,CB,26,9,35,0.0,0,6,0,0,0,0,0
Wy'Kevious Thomas,DL,15,20,35,3.0,27,0,0,0,0,0,1
Justin Flowe,LB,14,21,35,0.0,0,0,0,0,0,0,0
Jason Vaughn,DE,27,8,35,5.0,24,2,0,0,0,0,0
Andre White Jr.,LB,19,16,35,1.0,1,3,0,0,0,0,1
Kool-Aid McKinstry,DB,29,6,35,1.0,12,15,1,26,26,0,0
Ennis Rakestraw Jr.,DB,27,8,35,0.0,0,12,1,0,0,0,1
Isaiah Essissima,CB,32,3,35,0.0,0,9,2,0,0,0,0
Darian Varner,DE,25,10,35,7.5,59,0,0,0,0,0,1
Garrett Williams,CB,26,9,35,1.0,2,3,2,5,5,0,1
Joseph Anderson,DL,17,18,35,3.5,21,0,0,0,0,0,0
TJ Franklin,DL,18,17,35,1.5,13,3,0,0,0,0,0
Darius Robinson,DL,25,10,35,3.5,18,0,0,0,0,0,0
Kyle Thornton,LB,18,17,35,0.0,0,0,0,0,0,0,0
Jordan Gandy,CB,23,12,35,0.0,0,3,1,0,0,0,1
Yahsyn McKee,CB,25,10,35,0.0,0,6,2,18,18,0,1
Bralyn Lux,DB,30,5,35,2.0,11,6,1,0,0,0,1
Cam Stone,DB,23,12,35,0.0,0,10,2,38,38,1,1
Anthony Hawkins,DL,17,18,35,1.0,10,1,0,0,0,0,0
Jayden Johnson,DB,18,17,35,1.5,10,0,0,0,0,0,1
Jalen Ware,S,26,9,35,1.0,10,3,0,0,0,0,0
CJ Harris,LB,25,10,35,0.0,0,5,2,9,9,0,0
Donald Berniard Jr.,G,9,26,35,0.5,2,1,0,0,0,0,0
Jordan Crawford,DL,17,18,35,1.5,2,1,0,0,0,0,0
Devonte O'Malley,DT,15,20,35,5.0,56,1,0,0,0,0,1
Kaylin Moore,DB,29,6,35,0.0,0,2,0,0,0,0,0
Ja'Had Carter,S,21,14,35,0.0,0,3,3,34,34,0,0
Syaire Riley,LB,14,21,35,0.0,0,0,0,0,0,0,0
Ethan Saunders,DL,12,23,35,0.5,5,1,0,0,0,0,0
Christian Charles,DB,19,16,35,0.0,0,0,0,0,0,0,0
Jeremiah Earby,DB,18,17,35,0.0,0,11,1,0,0,0,0
CJ Rias,LB,22,13,35,4.0,21,1,0,0,0,0,1
Semisi Fakasiieiki,LB,24,10,34,0.0,0,0,0,0,0,0,0
Dom Peterson,DT,19,15,34,6.0,46,0,0,0,0,0,2
Nelson Mbanasor,DL,19,15,34,6.0,39,3,0,0,0,0,2
Zayin West,DE,23,11,34,4.5,25,0,0,0,0,0,1
Elijah Gates,DB,26,8,34,1.0,12,3,0,0,0,0,0
Arquon Bush,CB,27,7,34,0.0,0,6,2,15,15,0,1
Elijah Jones,DB,32,2,34,1.0,4,13,2,38,38,0,0
John Waggoner,DL,16,18,34,1.5,8,0,0,0,0,0,1
Jordan Domineck,LB,19,15,34,7.5,55,0,0,0,0,0,2
Thomas Rush,LB,20,14,34,1.5,11,2,0,0,0,0,1
Casey Rogers,DL,15,19,34,0.0,0,2,0,0,0,0,0
Reese Taylor,DB,28,6,34,0.0,0,4,1,0,0,0,0
Cory Trice Jr.,CB,28,6,34,0.0,0,10,2,8,8,1,0
Nick Allen,LB,19,15,34,0.0,0,0,1,2,2,0,0
Lance Robinson,DB,28,6,34,0.0,0,5,0,0,0,0,0
Trey Morrison,DB,19,15,34,0.5,5,2,0,0,0,0,0
Ron Stone Jr.,DE,17,17,34,2.0,10,3,0,0,0,0,0
John McCartan,LB,21,13,34,1.0,12,3,0,0,0,0,0
Zach Harrison,DE,20,14,34,3.5,22,4,1,2,2,0,3
Devee Harris,LB,11,23,34,2.5,18,0,1,16,16,1,0
Shyheim Battle,CB,25,9,34,0.0,0,5,2,32,27,0,0
Zaylin Wood,DE,20,14,34,6.5,57,3,1,15,15,1,0
Jacques Bristol,DL,17,17,34,1.0,6,1,0,0,0,0,0
Dal'mont Gourdine,DL,16,18,34,1.5,13,1,0,0,0,0,0
Romain Mungin,CB,26,8,34,1.0,8,8,2,20,20,0,1
Sean Martin,DL,17,17,34,4.0,27,0,0,0,0,0,1
Tobin Phillips,DL,12,22,34,2.5,10,0,0,0,0,0,0
Denzel Burke,CB,24,10,34,0.0,0,5,0,0,0,0,0
Zach Williams,DL,11,23,34,4.5,32,0,0,0,0,0,0
Chico Bennett Jr.,DE,17,17,34,7.0,47,0,0,0,0,0,2
Dorian Jones,LB,20,14,34,3.0,13,0,0,0,0,0,1
Ben Egenolf,S,14,20,34,0.0,0,0,0,0,0,0,0
Ike Larsen,S,20,14,34,2.0,17,2,4,60,38,1,0
Justin Parks,S,24,10,34,0.0,0,4,0,0,0,0,0
Alex Branch,CB,21,13,34,0.0,0,3,0,0,0,0,0
Brandon Adams,DB,27,7,34,0.0,0,4,0,0,0,0,0
Zion Childress,DB,19,15,34,1.0,10,3,0,0,0,0,0
Jereme Robinson,DL,22,12,34,3.0,23,0,0,0,0,0,2
Jordan Brown,LB,19,15,34,1.0,5,0,0,0,0,0,0
Dallas Branch,CB,26,8,34,1.0,8,2,3,0,0,0,0
Jordan Guerad,DL,16,18,34,3.0,28,0,0,0,0,0,0
Denzel Lowry,DT,10,24,34,4.5,25,1,0,0,0,0,1
DeShawn Page,LB,13,21,34,0.0,0,0,0,0,0,0,0
Daymond Williams,DT,17,17,34,4.5,36,3,1,0,0,0,0
Devin Brandt-Epps,DT,8,26,34,3.0,15,1,0,0,0,0,0
Elijah Deravil,S,22,12,34,0.0,0,0,0,0,0,0,0
Johnny Hudson Jr.,DL,11,23,34,1.5,2,1,0,0,0,0,0
Izayah Green-May,DE,16,17,33,3.0,22,2,0,0,0,0,0
Walter Haire,DL,15,18,33,4.0,23,2,1,26,26,0,0
Chris Kolarevic,RB,10,23,33,0.0,0,0,1,0,0,0,0
Tyreque Jones,S,18,15,33,0.0,0,3,1,0,0,0,0
Jacob Hollins,LB,20,13,33,2.0,5,0,0,0,0,0,1
Gary Wiley,DE,18,15,33,0.5,3,0,0,0,0,0,0
Braelen Oliver,LB,14,19,33,0.5,2,1,0,0,0,0,0
Houston Griffith,S,12,21,33,0.0,0,0,0,0,0,0,0
Dillon Springer,DL,16,17,33,0.0,0,1,1,2,2,0,0
Malik Dunlap,DB,27,6,33,0.0,0,12,1,0,0,0,0
Cole Godbout,NT,18,15,33,0.0,0,1,0,0,0,0,0
Moro Ojomo,DE,16,17,33,3.0,23,0,0,0,0,0,0
Quent Titre,DL,9,24,33,1.0,11,0,0,0,0,0,0
Alex Nobles,LB,21,12,33,2.0,8,2,0,0,0,0,1
Brendan Gant,LB,19,14,33,1.0,3,1,0,0,0,0,0
Jaleel McRae,LB,18,15,33,0.5,4,1,1,57,57,0,0
Keontra Smith,LB,15,18,33,1.5,5,0,1,1,1,0,0
Cannon Blauser,LB,20,13,33,1.0,10,1,0,0,0,0,1
Sebastian Castro,DB,22,11,33,1.0,10,5,0,0,0,0,2
Don Chapman,DB,19,14,33,0.0,0,3,0,0,0,0,2
Howard Cross III,DL,13,20,33,2.0,13,1,0,0,0,0,0
Chris Megginson,CB,26,7,33,0.0,0,6,0,0,0,0,1
Tonka Hemingway,DT,19,14,33,4.0,29,1,0,0,0,0,0
Nazir Stackhouse,DL,16,17,33,0.0,0,0,0,0,0,0,0
Jasheen Davis,DL,17,16,33,7.0,53,0,0,0,0,0,0
Sione Lolohea,DL,13,20,33,2.0,6,0,0,0,0,0,2
Tyler Venables,S,19,14,33,0.0,0,1,0,0,0,0,0
Davin Vann,DT,17,16,33,4.5,29,1,0,0,0,0,1
Drew Tuazama,DL,10,23,33,5.0,37,3,0,0,0,0,1
Leonard Lee,DB,20,13,33,0.0,0,1,0,0,0,0,0
E.J. Jackson,S,17,16,33,0.0,0,2,0,0,0,0,0
Davon Hicks,LB,20,13,33,0.0,0,0,0,0,0,0,0
Peyton Price,DL,8,25,33,1.5,7,0,0,0,0,0,0
Jaylon Jones,CB,9,3,12,0.0,0,7,0,0,0,0,0
Kelton Moss,DT,7,26,33,1.5,13,0,0,0,0,0,0
Max Melton,DB,23,10,33,0.0,0,9,2,1,1,0,0
Benjamin Morrison,CB,22,11,33,0.0,0,5,6,97,97,1,0
D'Verick Daniel,DB,19,14,33,0.5,0,2,0,0,0,0,0
Eli Huggins,DL,22,10,32,1.0,10,0,0,0,0,0,0
Christian Mejia,DL,16,16,32,1.5,7,2,1,6,6,0,0
Justin Harris,CB,3,6,9,0.0,0,1,0,0,0,0,0
Jaylon King,DB,19,13,32,0.0,0,1,1,-4,-4,0,1
Tywan Francis,S,19,13,32,0.0,0,2,0,0,0,0,0
BJ Anderson,CB,20,12,32,1.0,7,2,0,0,0,0,0
Jabari Johnson,DB,20,12,32,0.0,0,3,0,0,0,0,0
Quentin Bivens,DT,10,22,32,4.5,29,0,0,0,0,0,0
Andrew Choi,DL,16,16,32,2.0,18,0,0,0,0,0,0
TreShaun Clark,DE,15,17,32,5.0,32,1,0,0,0,0,0
M.J. Devonshire,DB,22,10,32,0.0,0,7,3,85,56,2,0
Kobe Hilton,DL,13,19,32,1.0,1,0,0,0,0,0,0
Cody Simon,LB,16,16,32,2.0,16,1,0,0,0,0,1
Alonzo Ford Jr.,DT,14,18,32,3.5,25,0,0,0,0,0,0
Cedric Johnson,DE,15,17,32,4.0,22,0,0,0,0,0,0
Muheem McCargo,S,24,8,32,1.0,4,1,1,35,35,0,0
Collin Gamble,DB,21,11,32,1.0,9,3,0,0,0,0,1
Jaylin Davies,DB,25,7,32,0.0,0,3,3,98,52,1,0
Shemar Turner,DL,13,19,32,0.5,0,0,0,0,0,0,0
DeAndre Dingle-Prince,DE,8,24,32,0.0,0,0,0,0,0,0,0
Kydran Jenkins,LB,24,8,32,4.0,20,1,0,0,0,0,1
Tyler Davis,DT,15,17,32,5.5,27,2,0,0,0,0,0
Will Jones II,S,21,11,32,0.0,0,2,0,0,0,0,0
Tony Bradford Jr.,DL,22,10,32,5.5,33,0,0,0,0,0,0
Tyson Russell,CB,23,9,32,0.0,0,1,0,0,0,0,0
Cale Sanders Jr.,DB,27,5,32,0.0,0,6,0,0,0,0,2
Zeek Biggers,DL,19,13,32,0.0,0,1,0,0,0,0,0
Shawn Asbury II,S,13,19,32,0.0,0,2,1,10,10,0,0
Jalen Carter,DT,16,16,32,3.0,16,3,0,0,0,0,2
Shakel Brown,DT,11,21,32,4.0,24,1,0,0,0,0,1
Eian Castonguay,CB,18,14,32,0.0,0,3,0,0,0,0,0
Steven Parker,S,20,12,32,0.0,0,1,0,0,0,0,0
Jeremiah Cooper,DB,19,13,32,0.0,0,1,0,0,0,0,0
Devin Turner,DB,24,8,32,0.0,0,0,0,0,0,0,1
Kalvyn Crummie,LB,15,17,32,1.0,1,0,0,0,0,0,0
Brylan Green,S,19,13,32,0.0,0,1,0,0,0,0,0
Terrance Lang,DE,25,6,31,1.0,7,2,0,0,0,0,0
Cincere Mason,S,19,12,31,0.0,0,2,3,37,37,1,0
Jay Shaw,CB,24,7,31,0.0,0,6,2,6,6,0,0
Sam Kidd,S,20,11,31,0.0,0,4,0,0,0,0,1
George Tarlas,DE,12,19,31,4.0,30,1,0,0,0,0,1
Michael Kennedy,DE,10,21,31,5.5,34,0,0,0,0,0,0
Tyrell Ajian,DB,21,10,31,1.0,10,3,0,0,0,0,2
TyJuan Garbutt,DL,16,15,31,6.5,37,1,0,0,0,0,2
Robi Stuart,DL,17,14,31,2.0,17,0,0,0,0,0,1
Hasaan Hypolite,LB,16,15,31,0.0,0,0,0,0,0,0,0
Hansky Paillant,DL,11,20,31,1.0,5,0,0,0,0,0,0
Patrick Joyner Jr.,DE,13,18,31,1.0,4,1,0,0,0,0,0
Fish McWilliams,DL,16,15,31,1.5,12,0,0,0,0,0,0
Brodric Martin,DT,15,16,31,1.5,5,2,0,0,0,0,1
Mase Funa,LB,11,20,31,2.0,15,1,1,27,27,1,0
Tanner Davis,DB,16,15,31,0.0,0,2,0,0,0,0,2
Jahfari Harvey,DL,20,11,31,5.5,18,1,0,0,0,0,0
Calijah Kancey,DT,18,13,31,7.0,51,0,0,0,0,0,0
Ja'Von Kimpson,DB,24,7,31,0.0,0,4,0,0,0,0,1
Corey Suttle,DL,15,16,31,6.0,41,1,1,0,0,0,1
Jackson Bratton,LB,19,12,31,0.0,0,1,0,0,0,0,0
R.J. Moten,S,20,11,31,1.5,5,1,1,0,0,0,0
Deontae Craig,DL,14,17,31,7.5,60,2,0,0,0,0,3
Cam Horsley,DT,16,15,31,1.0,1,1,0,0,0,0,0
Andru Phillips,DB,19,12,31,0.0,0,3,0,0,0,0,0
Justin Wodtly,DE,14,17,31,3.0,16,1,0,0,0,0,0
Sean McLaughlin,DL,17,14,31,1.0,10,1,0,0,0,0,0
Brendan Mott,DE,19,12,31,6.0,46,1,0,0,0,0,0
Demarcus Elliott,DL,13,18,31,1.5,13,1,0,0,0,0,0
Jordan Jefferson,DT,13,18,31,3.0,17,5,0,0,0,0,0
Jackson Barrow,LB,12,19,31,1.0,7,0,0,0,0,0,0
Andrew Volmar,DB,21,10,31,0.0,0,6,1,0,0,0,0
Patrick Payton,DL,22,9,31,5.0,48,3,0,0,0,0,1
Dylan Hazen,LB,15,16,31,0.5,4,0,1,21,21,0,0
Trenilyas Tatum,LB,18,13,31,1.0,7,0,0,0,0,0,1
Cameron Oliver,DB,26,5,31,0.0,0,1,3,41,21,2,0
Deuce Mayberry,CB,26,5,31,0.0,0,5,1,0,0,0,0
Camron Harrell,DB,21,10,31,1.0,2,1,2,0,0,0,1
Cameron Ball,DL,9,22,31,1.0,4,0,0,0,0,0,1
Malachi Moore,DB,19,12,31,1.5,12,5,0,0,0,0,0
Doneiko Slaughter,DB,24,7,31,0.0,0,6,1,0,0,0,0
Ami Finau,DL,19,12,31,0.0,0,0,0,0,0,0,0
Divine Obichere,DT,12,19,31,3.0,16,1,0,0,0,0,0
Courtney McBride,LB,14,17,31,1.0,6,1,0,0,0,0,0
LT Overton,DL,12,19,31,1.0,8,0,0,0,0,0,0
Tyler Fletcher,LB,15,16,31,4.0,9,2,1,0,0,0,0
Latrez Shelton,CB,18,13,31,0.0,0,4,0,0,0,0,1
Alonzo Edwards Jr.,CB,23,8,31,0.0,0,5,0,0,0,0,3
Adonis Williams Jr.,S,25,6,31,1.0,3,0,0,0,0,0,0
Guy Thomas,LB,14,16,30,0.0,0,1,0,0,0,0,0
Kesean Gamble,LB,15,15,30,1.0,4,0,0,0,0,0,0
Dorian Hall,DB,13,17,30,0.0,0,0,2,0,0,0,0
Tuli Letuligasenoa,DL,19,11,30,0.0,0,4,0,0,0,0,0
Rondell Bothroyd,DL,15,15,30,6.0,53,3,0,0,0,0,2
Jacorey Johns,DL,12,18,30,1.0,9,0,0,0,0,0,1
Aaron Brule,LB,13,17,30,4.0,32,1,0,0,0,0,0
Matthew Hill,S,15,15,30,0.0,0,0,1,0,0,0,1
Jakorey Hawkins,CB,23,7,30,0.0,0,8,1,0,0,0,0
Payton Wilgar,LB,9,21,30,0.0,0,1,0,0,0,0,0
Bryan Addison,DB,19,11,30,0.0,0,5,2,0,0,0,1
Connor Soelle,LB,13,17,30,0.0,0,1,0,0,0,0,0
Jaylen Harrell,DE,19,11,30,3.5,27,2,0,0,0,0,0
Courtline Flowers,S,14,16,30,1.0,3,3,1,0,0,0,1
Kalen King,CB,23,7,30,0.0,0,15,3,0,0,0,1
Jay Toia,DL,13,17,30,1.0,7,1,0,0,0,0,1
Jaylen Reed,S,22,8,30,0.0,0,3,0,0,0,0,0
Caleb Offord,CB,21,9,30,0.0,0,7,1,8,8,0,0
Christian James,DL,19,11,30,3.0,11,2,0,0,0,0,1
Will Harbour,LB,14,16,30,1.5,2,0,0,0,0,0,0
Roderick Roberson Jr.,DB,18,12,30,0.0,0,0,0,0,0,0,0
Thomas Harper,S,17,13,30,0.0,0,2,1,11,11,0,0
Brandon Joseph,S,15,15,30,0.0,0,1,1,29,29,1,1
James Rawls,DL,18,12,30,1.5,17,0,0,0,0,0,1
Marcus Harris,DL,18,12,30,2.0,7,1,0,0,0,0,0
Collin McCarthy,DL,11,19,30,3.0,6,2,0,0,0,0,0
Trey Washington,S,21,9,30,0.0,0,3,1,0,0,0,1
Nate Wiggins,CB,26,4,30,0.0,0,11,1,98,98,1,0
Brandon Guzman,CB,17,13,30,1.0,2,6,0,0,0,0,0
Wesley Bissainthe,LB,21,9,30,0.0,0,0,0,0,0,0,0
Devean Deal,DE,19,11,30,0.0,0,2,0,0,0,0,0
Dez Morgan,DL,9,21,30,1.5,9,0,0,0,0,0,0
Natrone Brooks,DB,18,12,30,0.0,0,3,2,85,52,1,0
Davonte Brown,DB,24,6,30,0.0,0,4,2,22,22,0,1
John Tuitupou,DL,16,14,30,3.5,22,0,0,0,0,0,1
Quincey McAdoo,DB,20,10,30,1.0,1,4,2,17,17,0,0
Joshua Scott,DB,17,13,30,0.0,0,10,3,23,23,0,0
Payton Zdroik,DL,18,12,30,5.5,37,0,0,0,0,0,0
Marcus Valdez,DE,16,13,29,4.0,24,0,0,0,0,0,1
Deslin Alexandre,DE,13,16,29,5.5,33,2,0,0,0,0,0
Quavian White,CB,13,16,29,1.0,6,8,4,-1,5,0,0
Beanie Bishop,DB,20,9,29,1.0,5,1,0,0,0,0,0
Starling Thomas V,CB,19,10,29,0.0,0,14,0,0,0,0,0
Jacob Sykes,DL,14,15,29,1.0,6,0,0,0,0,0,0
Warren Dabney,DL,15,14,29,1.0,4,1,0,0,0,0,1
Lawrence Johnson,DL,16,13,29,1.5,10,1,0,0,0,0,1
Jayson Ademilola,LB,10,19,29,3.0,20,0,0,0,0,0,0
Derrik Allen,DB,14,15,29,0.0,0,1,1,0,0,0,0
Isaiah Tufaga,LB,13,16,29,0.0,0,0,0,0,0,0,0
Kempton Shine,DB,24,5,29,0.0,0,12,1,9,9,0,1
Tykee Smith,DB,22,7,29,2.0,10,1,0,0,0,0,1
T'Vondre Sweat,DL,9,20,29,0.0,0,4,0,0,0,0,0
Antwaun Powell-Ryland,DL,11,18,29,3.0,16,1,0,0,0,0,3
Jahmeer Carter,DT,9,20,29,0.0,0,0,0,0,0,0,0
Deshon Hall Jr.,DL,16,13,29,0.0,0,2,0,0,0,0,0
Mark Lee Jr.,DB,16,13,29,0.0,0,2,1,0,0,0,0
Clarence Lewis,CB,23,6,29,0.0,0,4,1,0,0,0,1
Dominick Hill,CB,20,9,29,0.0,0,4,0,0,0,0,0
Morven Joseph,LB,16,13,29,0.5,3,0,0,0,0,0,0
Jason Marshall Jr.,CB,20,9,29,0.0,0,8,1,0,0,0,0
Nahji Logan,LB,9,20,29,2.0,12,1,0,0,0,0,0
Roman Parodie,CB,22,7,29,0.0,0,8,0,0,0,0,0
Tyree Skipper,S,14,15,29,1.0,5,1,0,0,0,0,0
Jacob Rodriguez,LB,17,12,29,0.0,0,0,0,0,0,0,1
Hugo Klages,DL,11,18,29,1.0,1,0,0,0,0,0,0
Chase Wilson,LB,15,14,29,2.5,17,2,0,0,0,0,1
Josh Foster,S,22,7,29,0.0,0,1,0,0,0,0,0
Ammon Hannemann,LB,12,17,29,0.0,0,0,0,0,0,0,0
Kyle Kelly,LB,13,16,29,0.5,5,2,0,0,0,0,0
Donyai Taylor,LB,18,11,29,1.0,5,0,0,0,0,0,0
Jalen Davis,LB,18,11,29,3.0,17,0,1,47,47,0,1
Myles Brooks,CB,22,7,29,0.0,0,8,3,94,50,1,1
Willie Roberts,DB,23,6,29,0.0,0,4,4,18,18,1,0
Elijah Wood,LB,14,15,29,0.0,0,0,0,0,0,0,0
Jalen Dixon,DL,13,16,29,2.0,14,0,0,0,0,0,1
Quinton Reese,S,16,13,29,1.0,10,3,1,9,9,0,0
Tre Odom,S,17,12,29,0.0,0,0,0,0,0,0,0
Avery Morris,LB,11,18,29,0.0,0,1,1,15,15,0,0
Blake Boenisch,DL,10,19,29,1.5,3,0,0,0,0,0,0
Andrew Simpson,LB,23,6,29,3.0,21,3,0,0,0,0,0
Neto Okpala,DE,14,15,29,2.0,7,2,0,0,0,0,0
Jatius Geer,DL,15,14,29,3.5,7,1,0,0,0,0,1
Miguel Jackson,DE,14,15,29,0.5,4,0,0,0,0,0,0
Jaheim Oatis,DL,10,19,29,1.0,15,2,0,0,0,0,0
Walter Nolen,DL,17,12,29,1.0,5,0,0,0,0,0,1
Clay Cromwell,DT,5,24,29,1.5,3,0,0,0,0,0,0
Camden O'Gara,LB,12,17,29,1.0,7,1,0,0,0,0,0
Lamont Bishop,LB,17,12,29,0.0,0,0,0,0,0,0,1
Reggie Peterson,LB,12,17,29,0.0,0,0,1,75,75,0,0
Quinn Roff,DE,18,11,29,5.5,40,0,0,0,0,0,2
Caiden Woullard,DL,14,15,29,4.0,31,3,0,0,0,0,1
Jacob Proche,CB,21,8,29,0.0,0,4,1,-2,-2,0,1
Dominic DeLuca,LB,18,11,29,1.0,3,1,0,0,0,0,0
Skyler Thomas,DB,17,12,29,0.0,0,1,0,0,0,0,0
Andrew Behm,LB,11,18,29,0.0,0,2,0,0,0,0,1
Jaden Woods,DB,6,23,29,0.0,0,2,0,0,0,0,0
Jarvarius Sims,DB,20,9,29,0.0,0,1,0,0,0,0,0
Zach Morton,DL,12,16,28,4.5,25,3,1,17,17,0,2
Damian Jackson,DE,9,19,28,1.0,2,0,0,0,0,0,0
Jalen Sami,DL,15,13,28,0.0,0,0,0,0,0,0,1
Isaiah King,CB,20,8,28,0.0,0,7,0,0,0,0,1
Nate Givhan,LB,13,15,28,5.0,42,0,0,0,0,0,2
Kaieem Caesar,DT,14,14,28,5.5,46,1,0,0,0,0,1
Trey Cobb,LB,14,14,28,0.5,1,1,0,0,0,0,0
Zion Tupuola-Fetui,DE,20,8,28,4.5,38,1,0,0,0,0,1
Devin O'Rourke,DL,14,14,28,1.5,4,1,0,0,0,0,0
Donavan King,DL,20,8,28,0.0,0,2,1,8,8,0,0
Solomon Byrd,DE,18,10,28,4.0,28,1,0,0,0,0,1
Carlton Johnson,DB,24,4,28,1.0,7,6,1,0,0,0,0
Francis Meehan,S,17,11,28,0.0,0,3,0,0,0,0,0
Tylan Knight,S,16,12,28,0.0,0,1,0,0,0,0,0
Branson Deen,DT,18,10,28,2.5,19,0,0,0,0,0,0
Donte Martin,CB,14,14,28,0.0,0,6,1,7,7,0,0
Shaun Peterson Jr.,LB,15,13,28,6.0,39,2,0,0,0,0,2
Adisa Isaac,DE,15,13,28,4.0,32,0,0,0,0,0,0
Mehki Miller,DB,21,7,28,1.0,1,5,0,0,0,0,0
Kristian Williams,DL,21,7,28,2.0,10,1,0,0,0,0,1
A.J. Woods,DB,20,8,28,0.0,0,12,1,27,27,0,0
Fadil Diggs,DL,15,13,28,3.0,11,0,0,0,0,0,3
Myles Slusher,S,18,10,28,2.0,6,1,0,0,0,0,0
Flip Dixon,DB,15,13,28,0.0,0,3,0,0,0,0,0
Wesley Bailey,DL,17,11,28,3.5,27,2,0,0,0,0,0
Nick Booker-Brown,DL,8,20,28,3.0,18,2,0,0,0,0,1
Jayson Jones,DL,11,17,28,0.0,0,0,0,0,0,0,0
Michael Reese,DE,11,17,28,0.0,0,2,0,0,0,0,0
Daylan Carnell,DB,21,7,28,0.0,0,5,3,41,40,1,0
JT Tuimoloau,DE,16,12,28,3.5,26,4,2,16,16,1,1
Eric Hicks Jr.,DL,13,15,28,0.0,0,0,0,0,0,0,0
Buddha Jones,DT,9,19,28,0.0,0,0,0,0,0,0,0
Sione Asi,DT,15,13,28,0.0,0,1,0,0,0,0,0
Carl Jones Jr.,DL,17,11,28,2.0,18,0,1,13,13,0,0
Jelani Stafford,DL,9,19,28,2.0,17,0,0,0,0,0,0
West Weeks,LB,14,14,28,1.5,3,0,0,0,0,0,1
Ed Woods,DB,21,7,28,1.0,8,6,0,0,0,0,1
Avery Dunn,DL,13,15,28,3.0,24,0,0,0,0,0,0
Derrick Harmon,DL,8,20,28,2.0,10,1,0,0,0,0,0
Collin Oliver,LB,19,9,28,5.0,39,1,0,0,0,0,0
Cole Batson,DB,21,7,28,0.0,0,2,1,0,0,0,0
Bryce Anderson,DB,16,12,28,0.0,0,0,0,0,0,0,1
Nate Burrell,DL,15,13,28,0.0,0,0,0,0,0,0,0
Mykel Williams,DL,15,13,28,4.5,41,0,0,0,0,0,0
Isaiah Forte,DL,11,17,28,1.0,4,0,0,0,0,0,0
Dominique Bradshaw,DB,23,5,28,0.0,0,1,0,0,0,0,0
Caleb Fox,DL,6,22,28,0.0,0,0,0,0,0,0,0
Greg China-Rose,DL,17,11,28,4.0,18,0,0,0,0,0,0
Amir Mujahid,DL,9,19,28,0.0,0,0,0,0,0,0,0
John Nelson,DT,21,7,28,3.0,29,1,0,0,0,0,0
Vincent Anthony Jr.,DE,14,14,28,0.5,4,2,0,0,0,0,0
Parker Hughes,LB,12,16,28,1.0,8,2,0,0,0,0,0
Ladarian Paulk,DB,21,7,28,0.0,0,1,0,0,0,0,0
Marquise Robinson,CB,15,13,28,0.0,0,2,0,0,0,0,0
Cory Durden,DT,12,15,27,0.0,0,1,0,0,0,0,0
Elijah Blades,CB,22,5,27,0.0,0,4,0,0,0,0,0
Eric Scott Jr.,CB,18,9,27,0.0,0,5,2,57,35,2,0
Andre Grayson,CB,16,11,27,0.0,0,3,0,0,0,0,0
Tavyn Jackson,DE,15,12,27,0.0,0,3,2,54,54,0,0
Jaylen Griffin,DL,14,13,27,2.0,14,0,0,0,0,0,0
Jack Colletto,FB,19,8,27,0.0,0,0,0,0,0,0,1
Ethan Bonner,CB,19,8,27,0.0,0,4,0,0,0,0,0
Jack Sape,DL,13,14,27,1.0,7,1,0,0,0,0,0
Tyler Lacy,DE,12,15,27,3.0,23,1,0,0,0,0,0
Keondre Coburn,DT,11,16,27,2.5,12,0,0,0,0,0,2
Shawn Preston Jr.,S,17,10,27,0.0,0,2,1,20,20,0,0
Eric Garror,CB,19,8,27,0.0,0,6,2,0,0,0,0
Kam Butler,DE,10,17,27,3.0,20,0,0,0,0,0,2
Jeslord Boateng,LB,13,14,27,0.0,0,1,0,0,0,0,0
Sheridan Jones,CB,18,9,27,0.0,0,0,0,0,0,0,0
Joey Porter Jr.,CB,21,6,27,0.0,0,8,0,0,0,0,0
Quindarius Dunnigan,DE,17,10,27,2.5,23,1,0,0,0,0,0
Raquon Hartley,LB,11,16,27,0.0,0,0,0,0,0,0,0
Grayson Murphy,DL,17,10,27,5.0,41,1,0,0,0,0,0
Quincy Riley,DB,24,3,27,1.0,10,2,3,101,101,1,0
Kennedy Roberts,DL,7,20,27,2.5,11,0,0,0,0,0,0
Rashad Wisdom,S,21,6,27,0.0,0,1,0,0,0,0,0
Omari Thomas,DL,12,15,27,2.0,15,4,0,0,0,0,1
James Ester,DT,9,18,27,2.0,19,1,1,0,0,1,1
